adopt,qsale,gprod
Adopter,1880,582.38604736328125
Adopter,1880,3672.500244140625
Non-adopter,0,3794.32373046875
Adopter,810,667.29351806640625
Adopter,810,445.861572265625
Adopter,600,1199.948486328125
Adopter,2450,1576.1419677734375
Adopter,2450,3542.389892578125
Non-adopter,1700,749.2684326171875
Adopter,1228,844.77313232421875
Adopter,1228,434.419921875
Non-adopter,1600,531.45672607421875
Adopter,2416,2386.984619140625
Adopter,2416,2921.445556640625
Non-adopter,500,1115.0390625
Non-adopter,2400,3097.3046875
Adopter,515,508.12432861328125
Adopter,515,255.66612243652344
Non-adopter,1800,1868.1500244140625
Adopter,2438,3254.186767578125
Adopter,2438,2532.355224609375
Non-adopter,1900,1358.0577392578125
Adopter,1152,1385.5789794921875
Adopter,1152,313.56292724609375
Non-adopter,1200,1106.707275390625
Adopter,3400,1923.4599609375
Adopter,3400,1069.95703125
Adopter,2300,2128.182373046875
Adopter,1287,1726.455078125
Adopter,1287,1868.740478515625
Non-adopter,2200,243.7901611328125
Adopter,1270,1295.6898193359375
Adopter,1270,586.24652099609375
Non-adopter,1665,295.4735412597656
Adopter,1330,780.31170654296875
Adopter,1330,1331.721923828125
Adopter,140,628.7598876953125
Adopter,2296,1824.7025146484375
Adopter,2296,3358.050537109375
Adopter,1500,1102.239013671875
Adopter,480,593.44873046875
Adopter,1090,1139.00927734375
Adopter,1090,193.38815307617188
Adopter,1900,2023.17041015625
Adopter,2000,874.3712158203125
Adopter,2000,3378.162109375
Non-adopter,1600,258.74725341796875
Adopter,2600,2577.130126953125
Adopter,2600,3483.9658203125
Non-adopter,2000,491.1144714355469
Non-adopter,800,778.81414794921875
Adopter,1740,1016.639404296875
Adopter,1740,2915.56396484375
Non-adopter,2000,467.50360107421875
Adopter,470,373.0403747558594
Adopter,470,153.559326171875
Adopter,600,1409.9166259765625
Adopter,2438,402.2755432128906
Adopter,2438,453.7742614746094
Non-adopter,2500,3010.93701171875
Adopter,1233,229.54010009765625
Adopter,1233,1572.9466552734375
Non-adopter,1700,305.1596984863281
Adopter,1166,1526.7423095703125
Adopter,1166,1609.697509765625
Non-adopter,2500,2344.069580078125
Adopter,1186,350.0123596191406
Adopter,1186,487.0052185058594
Non-adopter,1700,583.83465576171875
Adopter,3640,4787.30859375
Adopter,200,418.29461669921875
Adopter,2500,956.8629150390625
Adopter,2500,1077.65283203125
Adopter,1200,1818.73486328125
Adopter,2416,1335.7637939453125
Adopter,2416,1156.9920654296875
Adopter,400,3459.2919921875
Adopter,320,612.27197265625
Adopter,2500,3115.56005859375
Adopter,2500,2198.240234375
Adopter,560,3469.6875
Adopter,2505,3625.64453125
Adopter,2505,235.4658203125
Adopter,1000,1028.2239990234375
Adopter,1230,354.3480224609375
Adopter,1230,1687.454345703125
Non-adopter,630,1562.6846923828125
Adopter,2450,2406.53125
Adopter,2450,3272.041015625
Adopter,1400,4409.8837890625
Adopter,2390,1455.829345703125
Adopter,2390,621.12823486328125
Adopter,1500,1002.89599609375
Adopter,3478,4253.57666015625
Adopter,3478,3539.982421875
Non-adopter,630,521.048828125
Adopter,570,738.71331787109375
Adopter,570,430.60626220703125
Adopter,1000,553.46417236328125
Adopter,3551,3967.49169921875
Adopter,3551,1907.8143310546875
Adopter,800,1872.524658203125
Adopter,1330,1226.3447265625
Adopter,1330,1284.5419921875
Non-adopter,1575,989.41021728515625
Non-adopter,1485,1280.5545654296875
Adopter,2468,908.5823974609375
Adopter,2468,2719.962158203125
Adopter,1500,968.788818359375
Adopter,3750,4123.06689453125
Adopter,3750,3266.805908203125
Adopter,320,1874.2587890625
Adopter,1360,666.1961669921875
Adopter,1360,1710.3309326171875
Non-adopter,1200,283.1775207519531
Non-adopter,3100,2141.39306640625
Adopter,2450,887.70233154296875
Adopter,2450,3444.135986328125
Adopter,2410,834.584716796875
Adopter,2410,1130.2701416015625
Adopter,320,856.626708984375
Adopter,1285,551.55108642578125
Adopter,1285,899.5391845703125
Non-adopter,1800,1638.2926025390625
Adopter,3490,2625.67626953125
Adopter,3490,3589.603515625
Adopter,1600,3014.969482421875
Adopter,2230,1786.162353515625
Adopter,2230,828.3311767578125
Non-adopter,800,148.92608642578125
Adopter,1270,1339.521240234375
Adopter,1270,1768.952880859375
Adopter,1300,605.75018310546875
Adopter,1000,238.25233459472656
Adopter,1000,3354.2197265625
Adopter,2000,2857.182861328125
Adopter,3586,4886.70751953125
Adopter,3586,4377.2080078125
Adopter,2200,892.63201904296875
Adopter,553,224.18234252929688
Adopter,553,679.79888916015625
Non-adopter,2000,809.75457763671875
Adopter,1680,4311.423828125
Adopter,2460,2262.48046875
Adopter,2460,1920.3951416015625
Adopter,200,2160.761474609375
Adopter,1272,130.39129638671875
Adopter,1272,155.40953063964844
Non-adopter,1800,365.3512878417969
Adopter,1228,236.15081787109375
Adopter,1228,730.0068359375
Non-adopter,2500,2889.11474609375
Adopter,2450,3690.0888671875
Adopter,2450,3557.542724609375
Adopter,1800,1618.2301025390625
Adopter,2500,2262.575927734375
Adopter,2500,4586.68310546875
Non-adopter,3000,3072.905029296875
Adopter,2320,2514.7431640625
Adopter,2320,2664.257080078125
Non-adopter,1400,1198.7061767578125
Adopter,1055,360.58624267578125
Adopter,1055,1746.5338134765625
Adopter,1710,2217.212890625
Adopter,1090,908.07537841796875
Adopter,1090,540.12017822265625
Non-adopter,1575,1278.0238037109375
Adopter,1230,1878.9552001953125
Adopter,1230,1362.1480712890625
Adopter,900,1149.5003662109375
Adopter,2314,2677.6767578125
Adopter,2314,2203.27001953125
Non-adopter,1485,829.550048828125
Adopter,2200,1860.3267822265625
Adopter,3010,4829.98095703125
Adopter,3010,2326.767578125
Adopter,1200,128.5894012451172
Adopter,1228,599.88372802734375
Adopter,1228,759.73681640625
Non-adopter,900,758.58831787109375
Adopter,2366,632.3955078125
Adopter,2366,3759.000244140625
Non-adopter,700,163.23751831054688
Adopter,2430,2047.8299560546875
Adopter,2430,2636.97509765625
Adopter,1228,986.89068603515625
Adopter,1228,1125.9737548828125
Non-adopter,0,842.4093017578125
Non-adopter,2200,552.46954345703125
Non-adopter,1166,985.6402587890625
Adopter,1166,1188.4454345703125
Adopter,600,586.527587890625
Adopter,3368,3611.265625
Adopter,3368,3769.72119140625
Non-adopter,1800,810.946044921875
Adopter,1600,1825.689697265625
Adopter,1600,523.41265869140625
Adopter,280,1610.8934326171875
Adopter,1200,249.51419067382812
Adopter,1200,597.24066162109375
Non-adopter,3500,3870.61328125
Adopter,700,1855.7181396484375
Adopter,700,1341.362548828125
Non-adopter,2000,264.4775695800781
Adopter,1800,508.9365539550781
Adopter,1800,654.9056396484375
Adopter,1500,1644.835693359375
Adopter,500,130.6227569580078
Adopter,500,732.93414306640625
Non-adopter,1500,329.76812744140625
Adopter,500,3385.521484375
Adopter,500,801.60321044921875
Non-adopter,700,695.1678466796875
Adopter,750,522.92254638671875
Adopter,750,1463.6727294921875
Non-adopter,1935,2581.57861328125
Adopter,420,1878.235107421875
Adopter,420,756.4947509765625
Non-adopter,2000,796.4705810546875
Adopter,350,1543.307861328125
Adopter,350,888.8076171875
Non-adopter,700,391.9173278808594
Adopter,800,3410.618408203125
Adopter,1125,2934.359619140625
Adopter,0,1424.4317626953125
Adopter,0,3519.694580078125
Non-adopter,0,976.521484375
Adopter,250,719.49725341796875
Adopter,250,816.84124755859375
Adopter,1800,1621.121337890625
Adopter,800,1258.69287109375
Adopter,800,1068.3719482421875
Adopter,1200,1554.755859375
Adopter,1200,1414.996826171875
Adopter,200,2775.3818359375
Adopter,250,758.11199951171875
Adopter,250,665.17144775390625
Adopter,585,4916.03759765625
Adopter,1700,1391.38232421875
Adopter,1700,665.02117919921875
Adopter,500,776.92919921875
Adopter,500,1354.2230224609375
Non-adopter,1125,769.66693115234375
Adopter,1500,1892.160400390625
Adopter,1500,4269.736328125
Adopter,900,1079.0758056640625
Adopter,250,667.49334716796875
Adopter,250,140.9058074951172
Adopter,2500,3489.692138671875
Adopter,400,709.50482177734375
Adopter,400,645.85888671875
Adopter,1400,2264.2314453125
Adopter,600,569.93701171875
Adopter,600,833.42864990234375
Adopter,480,62.503543853759766
Adopter,900,1454.9561767578125
Adopter,900,1266.091796875
Adopter,500,575.7659912109375
Adopter,500,612.9168701171875
Adopter,1000,2082.6845703125
Adopter,650,1681.46484375
Adopter,650,1264.434326171875
Adopter,900,4341.3681640625
Adopter,300,901.04986572265625
Adopter,300,630.3287353515625
Adopter,200,721.01800537109375
Adopter,350,179.5523223876953
Adopter,350,929.84735107421875
Adopter,1300,535.1474609375
Adopter,550,497.12725830078125
Adopter,550,1029.2213134765625
Adopter,450,772.6962890625
Adopter,400,1061.9193115234375
Adopter,400,548.61151123046875
Adopter,400,1684.629638671875
Adopter,400,1437.7872314453125
Adopter,400,544.75579833984375
Adopter,1300,1297.062255859375
Adopter,550,1096.4510498046875
Adopter,550,374.61834716796875
Non-adopter,400,2841.40869140625
Adopter,1200,3444.3505859375
Adopter,1200,1905.727783203125
Adopter,550,295.0849914550781
Adopter,750,464.9639892578125
Adopter,750,235.1693572998047
Adopter,200,395.1743469238281
Adopter,1300,1862.085205078125
Adopter,1300,1874.294189453125
Adopter,1300,1926.926513671875
Adopter,1100,1329.819580078125
Adopter,1100,1785.5955810546875
Adopter,800,701.194580078125
Adopter,500,271.2564392089844
Adopter,500,1006.3328247070312
Adopter,880,3055.628662109375
Adopter,400,246.5489044189453
Adopter,400,575.654052734375
Adopter,2000,1534.216796875
Adopter,580,730.3194580078125
Adopter,580,673.3807373046875
Non-adopter,1620,952.13037109375
Adopter,300,160.8558349609375
Adopter,300,573.13238525390625
Adopter,2800,657.7205810546875
Adopter,420,562.8363037109375
Adopter,420,194.16189575195312
Adopter,350,506.32037353515625
Adopter,350,331.61846923828125
Adopter,800,580.48211669921875
Adopter,900,784.22039794921875
Adopter,900,1275.946533203125
Adopter,2400,565.6072998046875
Adopter,1100,1562.4989013671875
Adopter,1100,797.3177490234375
Non-adopter,900,824.01873779296875
Adopter,700,622.88348388671875
Adopter,700,195.10235595703125
Adopter,480,394.5753173828125
Adopter,400,353.963623046875
Adopter,400,830.00604248046875
Adopter,680,2821.312255859375
Adopter,1400,1311.9862060546875
Adopter,1400,614.44976806640625
Non-adopter,0,3086.570068359375
Adopter,2100,2522.6416015625
Adopter,2100,3397.914306640625
Adopter,280,1292.4827880859375
Adopter,1300,4812.11474609375
Adopter,1300,2583.720947265625
Non-adopter,1000,396.3459777832031
Adopter,2000,2831.298095703125
Adopter,2000,2025.276611328125
Adopter,1500,391.98309326171875
Adopter,2500,3433.314453125
Adopter,2500,872.4256591796875
Adopter,1350,952.3077392578125
Non-adopter,1350,392.7928466796875
Non-adopter,2000,2102.810791015625
Adopter,2500,2382.568603515625
Adopter,2500,1829.33447265625
Adopter,1400,422.9619445800781
Adopter,1250,1269.27490234375
Adopter,1250,377.4649353027344
Non-adopter,2925,481.3899230957031
Adopter,640,855.6968994140625
Adopter,3500,2037.0947265625
Adopter,3500,3458.177734375
Adopter,450,1342.81201171875
Adopter,1400,1120.0926513671875
Adopter,1400,1545.5968017578125
Non-adopter,0,2621.97900390625
Adopter,1460,105.67288208007812
Adopter,1460,520.20745849609375
Non-adopter,2000,588.149658203125
Adopter,1350,305.3328857421875
Adopter,1350,308.5892333984375
Non-adopter,315,366.138427734375
Adopter,2400,1058.3487548828125
Adopter,2400,1935.271240234375
Adopter,1300,935.83074951171875
Adopter,1300,440.29681396484375
Non-adopter,1215,1772.500732421875
Adopter,1400,790.32830810546875
Adopter,1400,980.03857421875
Non-adopter,2800,1922.224609375
Adopter,1350,933.22119140625
Adopter,1350,690.054931640625
Adopter,0,915.96478271484375
Adopter,1250,490.3671569824219
Adopter,1250,147.91859436035156
Non-adopter,1300,3340.427978515625
Adopter,1400,1860.9200439453125
Adopter,1400,1754.8988037109375
Adopter,760,1650.1976318359375
Adopter,2600,2715.72802734375
Adopter,2600,2236.45751953125
Adopter,3000,1345.030029296875
Non-adopter,2400,430.52728271484375
Adopter,1400,1772.3638916015625
Adopter,1400,113.44658660888672
Adopter,1600,1963.0965576171875
Adopter,1300,1279.0181884765625
Adopter,1300,306.7952880859375
Non-adopter,1800,2535.29248046875
Adopter,1000,1138.1217041015625
Adopter,1000,154.15052795410156
Adopter,765,2530.3515625
Adopter,1300,1474.1043701171875
Adopter,1300,199.36233520507812
Adopter,1665,2450.424560546875
Adopter,1300,891.30169677734375
Adopter,1300,981.9022216796875
Adopter,1500,2714.79345703125
Adopter,1250,258.4206848144531
Adopter,1250,492.6094055175781
Adopter,280,388.97430419921875
Adopter,15,622.7379150390625
Adopter,15,4733.3955078125
Adopter,700,872.798095703125
Adopter,400,178.68930053710938
Adopter,400,777.1676025390625
Adopter,400,453.7610168457031
Adopter,400,1812.780029296875
Adopter,400,730.1666259765625
Non-adopter,1000,1766.4930419921875
Non-adopter,1000,1459.897216796875
Adopter,500,2067.3876953125
Adopter,500,2737.2177734375
Adopter,750,4786.80810546875
Adopter,800,1695.144775390625
Adopter,800,523.49664306640625
Adopter,400,3250.95458984375
Non-adopter,250,633.60858154296875
Non-adopter,250,781.642822265625
Adopter,1500,2886.533447265625
Adopter,900,3962.718017578125
Adopter,900,1006.2652587890625
Adopter,800,1357.169677734375
Non-adopter,300,716.46539306640625
Non-adopter,300,817.8702392578125
Adopter,650,1636.322509765625
Non-adopter,500,1404.4254150390625
Non-adopter,500,869.47808837890625
Adopter,400,3263.8759765625
Non-adopter,400,1017.8245849609375
Non-adopter,400,1054.174560546875
Adopter,700,4548.15869140625
Non-adopter,300,359.3778381347656
Non-adopter,300,165.6448974609375
Adopter,1000,1974.936279296875
Non-adopter,300,792.45855712890625
Non-adopter,300,779.00164794921875
Non-adopter,300,755.95635986328125
Non-adopter,300,1017.0790405273438
Adopter,800,443.03167724609375
Non-adopter,300,1010.5393676757812
Non-adopter,300,486.8185119628906
Adopter,800,2169.1240234375
Non-adopter,400,470.4107360839844
Non-adopter,400,649.17803955078125
Adopter,500,3679.91259765625
Non-adopter,300,260.8624572753906
Non-adopter,300,321.10772705078125
Adopter,900,2365.76611328125
Adopter,1000,987.95562744140625
Adopter,1000,853.23455810546875
Adopter,500,1334.7874755859375
Adopter,500,1407.4222412109375
Adopter,1500,3064.705078125
Adopter,300,1679.607177734375
Adopter,300,1798.49658203125
Adopter,500,1507.3975830078125
Adopter,500,911.35089111328125
Adopter,700,2279.2021484375
Adopter,500,105.88958740234375
Adopter,500,1893.884765625
Adopter,800,3358.46435546875
Non-adopter,600,564.12908935546875
Non-adopter,600,187.52525329589844
Non-adopter,700,1450.8525390625
Non-adopter,1500,494.4169006347656
Non-adopter,1500,508.680419921875
Non-adopter,700,1135.7735595703125
Non-adopter,1000,1097.1766357421875
Non-adopter,1000,1530.8702392578125
Non-adopter,400,1981.6358642578125
Non-adopter,600,1326.662353515625
Non-adopter,600,914.5228271484375
Adopter,700,947.120361328125
Adopter,500,2330.320068359375
Non-adopter,500,667.2572021484375
Adopter,600,2754.32666015625
Non-adopter,500,498.5068054199219
Non-adopter,500,422.7841796875
Adopter,700,4866.14453125
Non-adopter,500,467.6817321777344
Non-adopter,500,995.17547607421875
Adopter,700,3709.414306640625
Non-adopter,700,590.75653076171875
Non-adopter,700,2155.514892578125
Non-adopter,700,225.24014282226562
Non-adopter,700,2075.141357421875
Adopter,700,3084.490478515625
Non-adopter,400,413.9620666503906
Non-adopter,400,332.3362121582031
Adopter,700,2155.3623046875
Non-adopter,500,835.7431640625
Non-adopter,500,961.791015625
Adopter,400,3396.302978515625
Non-adopter,1700,2881.107421875
Non-adopter,1700,2324.5615234375
Non-adopter,700,1337.77685546875
Non-adopter,1500,1423.64794921875
Non-adopter,1500,2527.271484375
Non-adopter,700,1622.880615234375
Non-adopter,550,220.21133422851562
Non-adopter,550,644.6494140625
Non-adopter,800,1982.51806640625
Adopter,650,1239.8826904296875
Adopter,650,2616.463134765625
Adopter,1200,807.303466796875
Non-adopter,1500,27.592905044555664
Adopter,1500,408.5814514160156
Adopter,1400,570.98065185546875
Non-adopter,750,722.6220703125
Non-adopter,750,904.53265380859375
Adopter,1200,225.5675048828125
Non-adopter,750,838.72027587890625
Non-adopter,750,1066.044921875
Adopter,1400,3338.056640625
Non-adopter,450,1035.25048828125
Non-adopter,450,608.77996826171875
Adopter,1200,1185.0809326171875
Adopter,600,1014.6362915039062
Adopter,600,290.5615539550781
Adopter,1300,2503.959228515625
Non-adopter,600,1037.8592529296875
Non-adopter,600,1083.9715576171875
Adopter,1300,2747.37548828125
Non-adopter,750,645.44000244140625
Non-adopter,750,736.6328125
Adopter,700,278.60345458984375
Non-adopter,800,282.8473205566406
Non-adopter,800,357.3335876464844
Adopter,600,712.79345703125
Non-adopter,700,97.544921875
Non-adopter,700,654.791748046875
Adopter,700,921.55328369140625
Non-adopter,1600,751.57806396484375
Non-adopter,1600,379.9051208496094
Adopter,1400,1562.0556640625
Non-adopter,600,175.51571655273438
Non-adopter,600,410.9110412597656
Adopter,700,3445.38232421875
Non-adopter,800,614.54364013671875
Non-adopter,800,1010.0767211914062
Adopter,1300,2450.552490234375
Non-adopter,1750,1587.5703125
Non-adopter,1750,1579.333740234375
Adopter,700,1505.8790283203125
Non-adopter,1600,2075.85400390625
Non-adopter,1600,2133.777587890625
Adopter,1300,886.3089599609375
Non-adopter,400,322.1595458984375
Non-adopter,400,132.22271728515625
Adopter,300,1641.269287109375
Adopter,400,304.2382507324219
Non-adopter,400,432.3887634277344
Non-adopter,600,485.7679138183594
Non-adopter,200,375.1751708984375
Non-adopter,200,395.9751281738281
Adopter,500,756.04412841796875
Non-adopter,800,1741.8507080078125
Non-adopter,800,1398.692626953125
Adopter,800,837.58062744140625
Non-adopter,300,176.47125244140625
Non-adopter,300,431.91680908203125
Adopter,500,1290.341796875
Non-adopter,300,332.14794921875
